artist_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,explicit,track_name,track_number,album_name,key_name,mode_name,key_mode
Beyoncé,2019-07-19,0.731,0.674,2,-6.704,1,0.0801,0.0057,2.54e-5,0.109,0.73,90.022,4,198952,FALSE,KEYS TO THE KINGDOM,17,The Lion King: The Gift,D,major,D major
Beyoncé,2019-07-19,0.628,0.287,9,-16.666,0,0.66,0.675,0,0.426,0.535,83.69,4,31391,FALSE,follow me (simba & rafiki interlude),18,The Lion King: The Gift,A,minor,A minor
Beyoncé,2019-07-19,0.647,0.732,2,-5.846,1,0.0891,0.0846,0,0.597,0.548,67.295,3,222529,FALSE,ALREADY,19,The Lion King: The Gift,D,major,D major
Beyoncé,2019-07-19,0.255,0.32,8,-19.821,1,0.0533,0.826,0.0219,0.261,0.302,87.301,3,45293,FALSE,remember (mufasa interlude),20,The Lion King: The Gift,G#,major,G# major
Beyoncé,2019-07-19,0.258,0.248,3,-9.507,1,0.0343,0.944,0.00365,0.0967,0.369,80.187,5,219991,FALSE,OTHERSIDE,21,The Lion King: The Gift,D#,major,D# major
Beyoncé,2019-07-19,0.399,0.38,10,-10.247,1,0.355,0.432,5.9e-6,0.536,0.123,80.096,3,18047,FALSE,war (nala interlude),22,The Lion King: The Gift,A#,major,A# major
Beyoncé,2019-07-19,0.773,0.86,7,-4.966,1,0.13,0.0159,0,0.236,0.715,126.967,4,259741,FALSE,MY POWER,23,The Lion King: The Gift,G,major,G major
Beyoncé,2019-07-19,0,0.155,1,-16.549,0,0,0.406,0.636,0.0973,0,0,0,14051,FALSE,surrender (simba & scar interlude),24,The Lion King: The Gift,C#,minor,C# minor
Beyoncé,2019-07-19,0.45,0.453,1,-7.82,1,0.06,0.24,5.48e-6,0.12,0.0532,117.956,4,186677,FALSE,SCAR,25,The Lion King: The Gift,C#,major,C# major
Beyoncé,2019-07-19,0.536,0.115,0,-20.651,1,0.0353,0.699,0.00178,0.115,0.595,32.918,4,42978,FALSE,"i'm home (mufasa, sarabi & simba interlude)",26,The Lion King: The Gift,C,major,C major
