ons_id,ons_region_id,constituency_name,region_name,country_name,constituency_type,member_first_name,member_surname,member_gender,result,first_party,second_party,electorate,valid_votes,invalid_votes,majority,con,lab,ld,ruk,green,snp,pc,dup,sf,sdlp,uup,apni,all_other_candidates,con_pc,lab_pc,ld_pc,ruk_pc,green_pc,snp_pc,pc_pc,dup_pc,sf_pc,sdlp_pc,uup_pc,apni_pc,all_other_candidates_pc
E14001565,E12000002,Warrington South,North West,England,County,Sarah,Hall,Female,Lab hold,Lab,Con,78394,49672,192,11340,11861,23201,3829,7913,2313,0,0,0,0,0,0,0,555,23.88,46.71,7.71,15.93,4.66,0,0,0,0,0,0,0,1.12
E14001566,E12000005,Warwick and Leamington,West Midlands,England,County,Matt,Western,Male,Lab hold,Lab,Con,76294,49198,245,12412,11563,23975,3881,5154,4471,0,0,0,0,0,0,0,154,23.5,48.73,7.89,10.48,9.09,0,0,0,0,0,0,0,0.31
E14001567,E12000001,Washington and Gateshead South,North East,England,Borough,Sharon,Hodgson,Female,Lab hold,Lab,RUK,70972,37021,100,6913,4654,17682,1602,10769,1687,0,0,0,0,0,0,0,627,12.57,47.76,4.33,29.09,4.56,0,0,0,0,0,0,0,1.69
E14001568,E12000006,Watford,East of England,England,Borough,Matt,Turmaine,Male,Lab gain from Con,Lab,Con,73100,44455,192,4723,10985,15708,7577,4930,2428,0,0,0,0,0,0,0,2827,24.71,35.33,17.04,11.09,5.46,0,0,0,0,0,0,0,6.36
E14001569,E12000006,Waveney Valley,East of England,England,County,Adrian,Ramsay,Male,Green gain from Con,Green,Con,73056,49072,131,5594,14873,4621,1214,7779,20467,0,0,0,0,0,0,0,118,30.31,9.42,2.47,15.85,41.71,0,0,0,0,0,0,0,0.24
E14001570,E12000008,Weald of Kent,South East,England,County,Katie,Lam,Female,Con hold,Con,Lab,75987,50712,257,8422,20202,11780,3975,10208,4547,0,0,0,0,0,0,0,0,39.84,23.23,7.84,20.13,8.97,0,0,0,0,0,0,0,0
E14001571,E12000004,Wellingborough and Rushden,East Midlands,England,County,Gen,Kitchen,Female,Lab gain from Con,Lab,Con,77542,43985,145,5486,12248,17734,1570,9456,2704,0,0,0,0,0,0,0,273,27.85,40.32,3.57,21.5,6.15,0,0,0,0,0,0,0,0.62
E14001572,E12000009,Wells and Mendip Hills,South West,England,County,Tessa,Munt,Female,LD gain from Con,LD,Con,73538,50368,149,11121,12501,3527,23622,6611,2068,0,0,0,0,0,0,0,2039,24.82,7,46.9,13.13,4.11,0,0,0,0,0,0,0,4.05
E14001573,E12000006,Welwyn Hatfield,East of England,England,County,Andrew,Lewin,Male,Lab gain from Con,Lab,Con,75259,48455,192,3799,16078,19877,3117,6397,2986,0,0,0,0,0,0,0,0,33.18,41.02,6.43,13.2,6.16,0,0,0,0,0,0,0,0
S14000111,S92000003,West Aberdeenshire and Kincardine,Scotland,Scotland,County,Andrew,Bowie,Male,Con hold,Con,SNP,72994,48958,161,3441,17428,6397,6342,3497,1032,13987,0,0,0,0,0,0,275,35.6,13.07,12.95,7.14,2.11,28.57,0,0,0,0,0,0,0.56
E14001574,E12000005,West Bromwich,West Midlands,England,Borough,Sarah,Coombes,Female,Lab gain from Con,Lab,Con,74025,36481,136,9554,7318,16872,1314,7101,2036,0,0,0,0,0,0,0,1840,20.06,46.25,3.6,19.46,5.58,0,0,0,0,0,0,0,5.04
E14001575,E12000009,West Dorset,South West,England,County,Edward,Morello,Male,LD gain from Con,LD,Con,75998,52605,618,7789,19210,3086,26999,0,2288,0,0,0,0,0,0,0,1022,36.52,5.87,51.32,0,4.35,0,0,0,0,0,0,0,1.94
S14000106,S92000003,West Dunbartonshire,Scotland,Scotland,County,Douglas,McAllister,Male,Lab gain from SNP,Lab,SNP,69074,39584,123,6010,1474,19312,839,2770,1496,13302,0,0,0,0,0,0,391,3.72,48.79,2.12,7,3.78,33.6,0,0,0,0,0,0,0.99
E14001576,E12000007,West Ham and Beckton,London,England,Borough,James,Asser,Male,Lab hold,Lab,NIP,78964,36348,149,9254,3781,16434,1606,2800,3897,0,0,0,0,0,0,0,7830,10.4,45.21,4.42,7.7,10.72,0,0,0,0,0,0,0,21.54
E14001577,E12000002,West Lancashire,North West,England,County,Ashley,Dalton,Female,Lab hold,Lab,Con,74081,44200,224,13625,8680,22305,2043,7909,3263,0,0,0,0,0,0,0,0,19.64,50.46,4.62,17.89,7.38,0,0,0,0,0,0,0,0
E14001578,E12000006,West Suffolk,East of England,England,County,Nick,Timothy,Male,Con hold,Con,Lab,77145,46161,173,3247,15814,12567,4284,9623,2910,0,0,0,0,0,0,0,963,34.26,27.22,9.28,20.85,6.3,0,0,0,0,0,0,0,2.09
N05000018,N92000002,West Tyrone,Northern Ireland,Northern Ireland,County,Órfhlaith,Begley,Female,SF hold,SF,DUP,74269,43695,262,15917,91,0,0,0,0,0,0,6794,22711,5821,2683,2287,3308,0.21,0,0,0,0,0,0,15.55,51.98,13.32,6.14,5.23,7.57
E14001579,E12000005,West Worcestershire,West Midlands,England,County,Harriett,Baldwin,Female,Con hold,Con,LD,79246,54687,191,6547,19783,8335,13236,7902,5068,0,0,0,0,0,0,0,363,36.17,15.24,24.2,14.45,9.27,0,0,0,0,0,0,0,0.66
E14001580,E12000002,Westmorland and Lonsdale,North West,England,County,Tim,Farron,Male,LD gain from Con,LD,Con,72029,49533,115,21472,9589,2306,31061,4842,1486,0,0,0,0,0,0,0,249,19.36,4.66,62.71,9.78,3,0,0,0,0,0,0,0,0.5
E14001581,E12000009,Weston-super-Mare,South West,England,County,Daniel,Aldridge,Male,Lab gain from Con,Lab,Con,71396,42390,143,4409,11901,16310,3756,7735,2688,0,0,0,0,0,0,0,0,28.08,38.48,8.86,18.25,6.34,0,0,0,0,0,0,0,0
E14001582,E12000003,Wetherby and Easingwold,Yorkshire and The Humber,England,County,Alec,Shelbrooke,Male,Con hold,Con,Lab,74314,52259,171,4846,20597,15751,3351,7288,4529,0,0,0,0,0,0,0,743,39.41,30.14,6.41,13.95,8.67,0,0,0,0,0,0,0,1.42
E14001583,E12000002,Whitehaven and Workington,North West,England,County,Josh,MacAlister,Male,Lab gain from Con,Lab,RUK,73198,41840,159,13286,8455,22173,1118,8887,1207,0,0,0,0,0,0,0,0,20.21,52.99,2.67,21.24,2.88,0,0,0,0,0,0,0,0
E14001584,E12000002,Widnes and Halewood,North West,England,County,Derek,Twigg,Male,Lab hold,Lab,RUK,70161,38116,95,16425,3507,23484,1593,7059,2058,0,0,0,0,0,0,0,415,9.2,61.61,4.18,18.52,5.4,0,0,0,0,0,0,0,1.09
E14001585,E12000002,Wigan,North West,England,County,Lisa,Nandy,Female,Lab hold,Lab,RUK,77538,40899,124,9549,4310,19401,1692,9852,1629,0,0,0,0,0,0,0,4015,10.54,47.44,4.14,24.09,3.98,0,0,0,0,0,0,0,9.82
E14001586,E12000007,Wimbledon,London,England,Borough,Paul,Kohler,Male,LD gain from Con,LD,Con,76334,54985,171,12610,12180,11733,24790,3221,2442,0,0,0,0,0,0,0,619,22.15,21.34,45.09,5.86,4.44,0,0,0,0,0,0,0,1.13
E14001587,E12000008,Winchester,South East,England,County,Danny,Chambers,Male,LD gain from Con,LD,Con,78289,57076,185,13821,16118,3023,29939,4797,2740,0,0,0,0,0,0,0,459,28.24,5.3,52.45,8.4,4.8,0,0,0,0,0,0,0,0.8
E14001588,E12000008,Windsor,South East,England,County,Jack,Rankin,Male,Con hold,Con,Lab,73334,45246,173,6457,16483,10026,9539,4660,2288,0,0,0,0,0,0,0,2250,36.43,22.16,21.08,10.3,5.06,0,0,0,0,0,0,0,4.97
E14001589,E12000002,Wirral West,North West,England,County,Matthew,Patrick,Male,Lab hold,Lab,Con,72838,49951,187,9998,13158,23156,3055,6422,4160,0,0,0,0,0,0,0,0,26.34,46.36,6.12,12.86,8.33,0,0,0,0,0,0,0,0
E14001590,E12000006,Witham,East of England,England,County,Priti,Patel,Female,Con hold,Con,Lab,78991,50603,171,5145,18827,13682,3439,9870,3539,0,0,0,0,0,0,0,1246,37.21,27.04,6.8,19.5,6.99,0,0,0,0,0,0,0,2.46
E14001591,E12000008,Witney,South East,England,County,Charles,Maynard,Male,LD gain from Con,LD,Con,75448,50584,158,4339,16493,4773,20832,6307,1661,0,0,0,0,0,0,0,518,32.61,9.44,41.18,12.47,3.28,0,0,0,0,0,0,0,1.02
E14001592,E12000008,Woking,South East,England,Borough,Will,Forster,Male,LD gain from Con,LD,Con,72969,48145,171,11246,12773,4444,24019,4888,1853,0,0,0,0,0,0,0,168,26.53,9.23,49.89,10.15,3.85,0,0,0,0,0,0,0,0.35
E14001593,E12000008,Wokingham,South East,England,County,Clive,Jones,Male,LD gain from Con,LD,Con,75082,53999,199,8345,17398,3631,25743,5274,1953,0,0,0,0,0,0,0,0,32.22,6.72,47.67,9.77,3.62,0,0,0,0,0,0,0,0
E14001594,E12000005,Wolverhampton North East,West Midlands,England,Borough,Sureena,Brackenridge,Female,Lab gain from Con,Lab,Con,70715,33289,107,5422,8860,14282,1002,7721,1424,0,0,0,0,0,0,0,0,26.62,42.9,3.01,23.19,4.28,0,0,0,0,0,0,0,0
E14001595,E12000005,Wolverhampton South East,West Midlands,England,Borough,Pat,McFadden,Male,Lab hold,Lab,RUK,77473,33382,129,9188,5654,16800,758,7612,1643,0,0,0,0,0,0,0,915,16.94,50.33,2.27,22.8,4.92,0,0,0,0,0,0,0,2.74
E14001596,E12000005,Wolverhampton West,West Midlands,England,Borough,Warinder,Juss,Male,Lab gain from Con,Lab,Con,77851,43657,153,7868,11463,19331,1376,6078,2550,0,0,0,0,0,0,0,2859,26.26,44.28,3.15,13.92,5.84,0,0,0,0,0,0,0,6.55
E14001597,E12000005,Worcester,West Midlands,England,Borough,Tom,Collins,Male,Lab gain from Con,Lab,Con,74931,46036,179,7116,11506,18622,3986,6723,4789,0,0,0,0,0,0,0,410,24.99,40.45,8.66,14.6,10.4,0,0,0,0,0,0,0,0.89
E14001598,E12000002,Worsley and Eccles,North West,England,County,Michael,Wheeler,Male,Lab hold,Lab,RUK,78643,42543,164,11091,6791,20277,1851,9186,3283,0,0,0,0,0,0,0,1155,15.96,47.66,4.35,21.59,7.72,0,0,0,0,0,0,0,2.71
E14001599,E12000008,Worthing West,South East,England,County,Beccy,Cooper,Female,Lab gain from Con,Lab,Con,77039,50997,178,3949,16570,20519,2708,7562,3274,0,0,0,0,0,0,0,364,32.49,40.24,5.31,14.83,6.42,0,0,0,0,0,0,0,0.71
W07000111,W92000004,Wrexham,Wales,Wales,County,Andrew,Ranger,Male,Lab gain from Con,Lab,Con,70269,40373,128,5948,9888,15836,1777,6915,1339,0,4138,0,0,0,0,0,480,24.49,39.22,4.4,17.13,3.32,0,10.25,0,0,0,0,0,1.19
E14001600,E12000008,Wycombe,South East,England,County,Emma,Reynolds,Female,Lab gain from Con,Lab,Con,73415,44637,174,4591,11444,16035,4236,4769,2193,0,0,0,0,0,0,0,5960,25.64,35.92,9.49,10.68,4.91,0,0,0,0,0,0,0,13.35
E14001601,E12000005,Wyre Forest,West Midlands,England,County,Mark,Garnier,Male,Con hold,Con,Lab,77329,45158,137,812,14489,13677,2809,9682,2443,0,0,0,0,0,0,0,2058,32.09,30.29,6.22,21.44,5.41,0,0,0,0,0,0,0,4.56
E14001602,E12000002,Wythenshawe and Sale East,North West,England,Borough,Mike,Kane,Male,Lab hold,Lab,RUK,77767,39132,142,14610,5392,20596,1985,5986,4133,0,0,0,0,0,0,0,1040,13.78,52.63,5.07,15.3,10.56,0,0,0,0,0,0,0,2.66
E14001603,E12000009,Yeovil,South West,England,County,Adam,Dance,Male,LD gain from Con,LD,Con,79918,48952,109,12268,11497,3002,23765,7677,2403,0,0,0,0,0,0,0,608,23.49,6.13,48.55,15.68,4.91,0,0,0,0,0,0,0,1.24
W07000112,W92000004,Ynys Môn,Wales,Wales,County,Llinos,Medi,Female,PC gain from Con,PC,Con,53141,32628,79,637,9953,7619,439,3223,604,0,10590,0,0,0,0,0,200,30.5,23.35,1.35,9.88,1.85,0,32.46,0,0,0,0,0,0.61
E14001604,E12000003,York Central,Yorkshire and The Humber,England,Borough,Rachael,Maskell,Female,Lab hold,Lab,Con,79557,43323,228,19154,5383,24537,3051,4721,5185,0,0,0,0,0,0,0,446,12.43,56.64,7.04,10.9,11.97,0,0,0,0,0,0,0,1.03
E14001605,E12000003,York Outer,Yorkshire and The Humber,England,County,Luke,Charters,Male,Lab gain from Con,Lab,Con,76228,51106,184,9391,13770,23161,5496,5912,2212,0,0,0,0,0,0,0,555,26.94,45.32,10.75,11.57,4.33,0,0,0,0,0,0,0,1.09
